mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__class_weight,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.7943875789642334,0.0724118975733166,0.13039708137512207,0.009673070922754042,150,10,,auto,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.40743627523800613,0.5731058686977221,0.5705273440572984,0.4847281008654131,0.3912080560849036,0.4854011289886687,0.07731739808039884,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8814295768737792,0.11845903277141201,0.1300638198852539,0.013148679317318867,150,10,,scale,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.40743627523800613,0.5731058686977221,0.5705273440572984,0.4847281008654131,0.3912080560849036,0.4854011289886687,0.07731739808039884,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.821060800552368,0.15687451006236844,0.16084399223327636,0.02387421772104846,150,30,,scale,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4038807196824506,0.5731058686977221,0.5628560144865907,0.4847281008654131,0.39122122264184894,0.48315838527480504,0.07639648685365369,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8975088596343994,0.15304366339088513,0.13354082107543946,0.011534607373069935,150,30,,auto,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.4038807196824506,0.5731058686977221,0.5628560144865907,0.4847281008654131,0.39122122264184894,0.48315838527480504,0.07639648685365369,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8833911418914795,0.07365631187185918,0.13899149894714355,0.018162468979861263,150,30,balanced,scale,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.4038807196824506,0.5731058686977221,0.5628560144865907,0.4847281008654131,0.39122122264184894,0.48315838527480504,0.07639648685365369,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.860321617126465,0.06775468771933685,0.13447585105895996,0.020211560359812912,150,30,balanced,auto,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.4038807196824506,0.5731058686977221,0.5628560144865907,0.4847281008654131,0.39122122264184894,0.48315838527480504,0.07639648685365369,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5287390232086182,0.1120107346847087,0.13033757209777833,0.011608600761983936,125,1,,auto,"{'selector__k': 125, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.4029703340193029,0.5515229025344155,0.5677693287935429,0.450922155579054,0.4392088361704087,0.48247871141934484,0.06516328741884292,37,0.8944721522981417,0.8762983721993746,0.8693214519032785,0.8992334394381974,0.8773337394679904,0.8833318310613965,0.011477850641194923
1.5583374500274658,0.09010589732482095,0.1278447151184082,0.012752723856095384,125,1,,scale,"{'selector__k': 125, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4029703340193029,0.5515229025344155,0.5677693287935429,0.450922155579054,0.4392088361704087,0.48247871141934484,0.06516328741884292,37,0.8944721522981417,0.8762983721993746,0.8693214519032785,0.8992334394381974,0.8773337394679904,0.8833318310613965,0.011477850641194923
1.3841679096221924,0.07542665284532767,0.16387615203857422,0.06024130865638833,100,1,,scale,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.40960207484614203,0.4942282920611094,0.5859282195225776,0.4595153552982895,0.4523026933126641,0.4803153270081565,0.05927118045533612,39,0.86457177690528,0.8537122207292865,0.8473764359845278,0.8762923547510831,0.8319940020587119,0.8547893580857778,0.01505864853772026
1.4646867752075194,0.08213620743108008,0.11872076988220215,0.009929836668305981,100,1,,auto,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.40960207484614203,0.4942282920611094,0.5859282195225776,0.4595153552982895,0.4523026933126641,0.4803153270081565,0.05927118045533612,39,0.86457177690528,0.8537122207292865,0.8473764359845278,0.8762923547510831,0.8319940020587119,0.8547893580857778,0.01505864853772026
